09:04:57 | INFO    | humeo.pipeline | ============================================================
09:06:08 | DEBUG   | openai._base_client | Sending HTTP Request: POST https://openrouter.ai/api/v1/chat/completions
09:06:08 | DEBUG   | httpcore.connection | connect_tcp.started host='openrouter.ai' port=443 local_address=None timeout=5.0 socket_options=None
09:06:08 | DEBUG   | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021FF9D59010>
09:06:08 | DEBUG   | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000021FFA266E50> server_hostname='openrouter.ai' timeout=5.0
09:06:08 | DEBUG   | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021FF9D58290>
09:06:08 | DEBUG   | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
09:06:08 | DEBUG   | httpcore.http11 | send_request_headers.complete
09:06:08 | DEBUG   | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
09:06:09 | DEBUG   | httpcore.http11 | send_request_body.complete
09:06:09 | DEBUG   | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
09:06:09 | DEBUG   | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Wed, 22 Apr 2026 01:06:09 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Access-Control-Allow-Origin', b'*'), (b'X-Generation-Id', b'gen-1776819969-ha1uYWXHqTbbK5smAB8k'), (b'access-control-expose-headers', b'X-Generation-Id,cf-ray'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'X-Content-Type-Options', b'nosniff'), (b'Content-Encoding', b'gzip'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9f00b967cbb0d56a-SJC')])
09:06:09 | DEBUG   | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
09:06:11 | DEBUG   | httpcore.http11 | receive_response_body.complete
09:06:11 | DEBUG   | httpcore.http11 | response_closed.started
09:06:11 | DEBUG   | httpcore.http11 | response_closed.complete
09:06:11 | DEBUG   | openai._base_client | HTTP Response: POST https://openrouter.ai/api/v1/chat/completions "200 OK" Headers({'date': 'Wed, 22 Apr 2026 01:06:09 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'access-control-allow-origin': '*', 'x-generation-id': 'gen-1776819969-ha1uYWXHqTbbK5smAB8k', 'access-control-expose-headers': 'X-Generation-Id,cf-ray', 'permissions-policy': 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")', 'referrer-policy': 'no-referrer, strict-origin-when-cross-origin', 'x-content-type-options': 'nosniff', 'content-encoding': 'gzip', 'server': 'cloudflare', 'cf-ray': '9f00b967cbb0d56a-SJC'})
09:06:11 | DEBUG   | openai._base_client | request_id: None
09:06:11 | INFO    | humeo.content_pruning | Content pruning done: removed 0.0s across 8 clips (0.0% of total).
09:06:11 | INFO    | humeo.content_pruning | Wrote prune.meta.json, prune.json and prune_raw.json
09:06:11 | INFO    | humeo.pipeline | --- STAGE 3: CLIP LAYOUTS ---
